time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-12-02T16:13:33.980Z,60.2378,-152.3817,99,1.6,ml,,,,0.45,ak,ak023ffy6ek5,2023-12-14T17:21:42.731Z,"44 km WNW of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-02T14:56:56.740Z,59.5103,-153.2862,94.2,2.3,ml,,,,0.41,ak,ak023ffx8st0,2024-02-06T21:53:58.040Z,"55 km SE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-02T12:13:58.778Z,57.3044,-154.7081,45.5,2,ml,,,,0.27,ak,ak023ffvsq11,2023-12-14T17:21:47.566Z,"33 km SSW of Karluk, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2023-12-02T10:55:19.331Z,60.6135,-151.282,60.8,1.4,ml,,,,0.64,ak,ak023ffuurtr,2023-12-14T23:04:11.078Z,"2 km E of Salamatof, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-02T10:55:00.703Z,59.781,-153.0345,108.8,1.6,ml,,,,0.24,ak,ak023ffuuqeu,2023-12-14T23:04:16.464Z,"60 km E of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-02T10:27:58.803Z,58.9655,-154.5354,121.3,3.7,ml,,,,0.71,ak,ak023ffuourh,2024-02-06T21:53:57.040Z,"54 km SSE of Kokhanok, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-02T10:26:22.700Z,58.2506666666667,-154.790333333333,12.8,0.11,ml,4,267,,0.19,av,av91123128,2024-01-18T21:37:59.230Z,"78 km NNW of Karluk, Alaska",earthquake,2.26,1.99,0.210922850552318,4,reviewed,av,av
2023-12-02T09:49:37.533Z,60.4545,-152.6676,100.5,1.7,ml,,,,0.57,ak,ak023ffu83cp,2023-12-14T23:04:16.268Z,"71 km NW of Ninilchik, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-02T09:46:17.842Z,60.0231,-152.7865,109.1,1.7,ml,,,,0.26,ak,ak023ffu7eoo,2023-12-14T23:04:16.080Z,"59 km W of Happy Valley, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-02T09:43:55.410Z,58.4707,-153.2464,61.7,1.6,ml,,,,0.44,ak,ak023ffu6ufp,2023-12-14T23:04:15.884Z,"49 km NNW of Aleneva, Alaska",earthquake,,1.9,,,reviewed,ak,ak
2023-12-02T09:21:20.660Z,60.0353333333333,-153.059,-2.14,-0.14,ml,4,138,,0.14,av,av92141216,2023-12-04T05:16:57.490Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.58,3.66,0.184633918841479,4,reviewed,av,av
2023-12-02T07:48:22.526Z,60.3474,-152.2043,82.2,1.9,ml,,,,0.53,ak,ak023fft0z7f,2023-12-14T23:04:09.175Z,"44 km NW of Ninilchik, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-02T07:18:40.682Z,60.3984,-151.9893,83.9,1.5,ml,,,,0.46,ak,ak023ffsul6s,2023-12-14T23:04:15.065Z,"37 km W of Cohoe, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-02T06:08:35.937Z,59.5982,-152.58,69.3,1.4,ml,,,,0.43,ak,ak023ffs7021,2023-12-14T23:04:14.495Z,"46 km NW of Nanwalek, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-02T05:34:17.710Z,60.0338333333333,-153.068333333333,0.28,-0.36,ml,4,148,,0.08,av,av92141041,2023-12-03T19:59:11.170Z,"64 km ENE of Pedro Bay, Alaska",earthquake,0.35,1.34,0.117063362799341,3,reviewed,av,av
2023-12-02T02:55:36.577Z,60.9487,-151.3895,73.1,1.5,ml,,,,0.58,ak,ak023ffq3ccy,2023-12-14T23:04:06.906Z,"19 km SW of Tyonek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-02T02:43:39.843Z,60.3407,-151.0792,50.6,1.5,ml,,,,0.4,ak,ak023ffq0s00,2023-12-14T23:04:13.494Z,"10 km E of Kasilof, Alaska",earthquake,,0.9,,,reviewed,ak,ak
2023-12-02T02:36:40.537Z,60.4272,-152.7027,117.6,1.8,ml,,,,0.66,ak,ak023ffpza1h,2023-12-14T23:04:13.272Z,"71 km NW of Ninilchik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-02T01:57:53.044Z,59.6266,-152.3448,68.8,2.1,ml,,,,0.58,ak,ak023ffpidbv,2023-12-14T23:04:06.115Z,"33 km WSW of Anchor Point, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-02T01:39:31.639Z,59.5249,-152.9285,89.7,2.1,ml,,,,0.52,ak,ak023ffpegue,2023-12-14T23:04:05.652Z,"60 km WNW of Nanwalek, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-02T01:03:49.776Z,60.5912,-150.7161,39.2,2.5,ml,,,,0.65,ak,ak023ffp6sgi,2024-02-06T21:53:57.040Z,"6 km NNE of Sterling, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-02T01:00:47.103Z,60.1147,-151.9745,70.1,1.5,ml,,,,0.34,ak,ak023ffp655y,2023-12-14T23:04:11.750Z,"18 km WNW of Ninilchik, Alaska",earthquake,,1,,,reviewed,ak,ak
2023-12-02T00:14:11.280Z,58.3668333333333,-154.765833333333,5.03,-0.19,ml,11,200,,0.18,av,av92140746,2023-12-02T22:41:37.630Z,"90 km NNW of Karluk, Alaska",earthquake,0.69,0.58,0.229650923824932,11,reviewed,av,av
2023-12-01T23:03:01.172Z,60.4765,-151.9911,87.2,1.8,ml,,,,0.63,ak,ak023feeqsd9,2023-12-17T01:42:21.219Z,"39 km W of Kalifornsky, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-01T22:54:00.379Z,58.1315,-153.5897,56.4,2.1,ml,,,,0.53,ak,ak023feegab2,2023-12-17T01:42:20.985Z,"40 km W of Aleneva, Alaska",earthquake,,0.6,,,reviewed,ak,ak
2023-12-01T21:27:41.132Z,59.8155,-153.0749,102.2,1.9,ml,,,,0.4,ak,ak023fedp8n5,2023-12-17T01:42:28.876Z,"57 km E of Pedro Bay, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-01T20:53:45.546Z,60.5533,-152.6817,106.6,1.6,ml,,,,0.38,ak,ak023fed9dzu,2023-12-17T01:42:28.470Z,"74 km W of Salamatof, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-01T20:15:00.643Z,59.9338,-153.2653,140.6,1.9,ml,,,,0.5,ak,ak023fed15bk,2023-12-17T01:42:27.665Z,"49 km ENE of Pedro Bay, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-01T19:12:27.428Z,60.1565,-151.6282,58.7,1.6,ml,,,,0.64,ak,ak023fecf4mu,2023-12-17T01:42:27.208Z,"12 km N of Ninilchik, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-01T18:32:57.391Z,60.4611,-152.0162,75.5,1.7,ml,,,,0.56,ak,ak023feby1nv,2023-12-17T01:42:26.579Z,"40 km W of Kalifornsky, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-01T17:34:10.900Z,59.8838,-152.9971,101,1.9,ml,,,,0.5,ak,ak023febcxwi,2023-12-17T01:42:25.535Z,"63 km E of Pedro Bay, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-01T17:05:27.898Z,59.8891,-152.4157,79.7,1.7,ml,,,,0.31,ak,ak023feb6rg5,2023-12-17T01:42:25.114Z,"35 km WNW of Anchor Point, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-01T16:34:15.297Z,57.7555,-154.6116,65.1,1.6,ml,,,,0.58,ak,ak023fearimx,2023-12-17T08:22:45.323Z,"22 km NNW of Karluk, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-01T16:33:30.706Z,59.7673,-152.433,84.4,2,ml,,,,0.64,ak,ak023fearc3y,2023-12-17T01:42:24.664Z,"33 km W of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-01T13:21:23.486Z,59.9857,-152.7612,96.1,1.9,ml,,,,0.57,ak,ak023fe8wg58,2023-12-17T01:42:22.966Z,"57 km WNW of Anchor Point, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-01T10:33:39.941Z,59.369,-152.4242,68.5,1.7,ml,,,,0.24,ak,ak023fe76r6y,2023-12-15T20:00:38.877Z,"28 km W of Nanwalek, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-01T08:13:32.720Z,59.5821,-152.9779,104.5,1.7,ml,,,,0.26,ak,ak023fe5vl3s,2023-12-15T20:00:38.293Z,"64 km WNW of Nanwalek, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-01T07:33:35.606Z,59.1788,-153.0783,71.4,1.9,ml,,,,0.44,ak,ak023fe5eg8x,2023-12-15T20:00:31.572Z,"68 km WSW of Nanwalek, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-01T07:04:09.880Z,60.004,-153.070833333333,1.14,-0.95,ml,5,115,,0.16,av,av92140071,2024-01-18T21:37:21.467Z,"62 km ENE of Pedro Bay, Alaska",earthquake,0.44,1.42,0.252982507120153,5,reviewed,av,av
2023-12-01T06:53:54.529Z,59.9868,-152.7169,88,1.7,ml,,,,0.31,ak,ak023fe4xc7w,2023-12-15T20:00:36.904Z,"54 km WNW of Anchor Point, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2023-12-01T05:03:46.608Z,58.511,-154.2161,87.3,1.4,ml,,,,0.39,ak,ak023fe41678,2023-12-15T20:00:36.305Z,"91 km WNW of Aleneva, Alaska",earthquake,,0.5,,,reviewed,ak,ak
2023-12-01T04:40:25.944Z,58.9316,-153.3642,73.5,1.5,ml,,,,0.32,ak,ak023fe3nmhu,2023-12-15T20:00:36.108Z,"94 km SE of Pope-Vannoy Landing, Alaska",earthquake,,1.3,,,reviewed,ak,ak
2023-12-01T03:46:33.487Z,59.952,-153.4095,115.5,1.7,ml,,,,0.36,ak,ak023fe33hro,2023-12-15T20:00:34.699Z,"43 km ENE of Pedro Bay, Alaska",earthquake,,0.7,,,reviewed,ak,ak
2023-12-01T03:04:17.675Z,60.4511,-150.9499,49.6,1.5,ml,,,,0.3,ak,ak023fe2ugh3,2023-12-15T20:00:34.273Z,"7 km SE of Soldotna, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-01T02:47:49.349Z,57.6787,-154.4624,62.7,1.5,ml,,,,0.21,ak,ak023fe2ibrc,2023-12-15T20:00:28.062Z,"12 km N of Karluk, Alaska",earthquake,,0.8,,,reviewed,ak,ak
2023-12-01T01:49:00.410Z,58.307,-154.984166666667,2.05,0.49,ml,8,192,,0.09,av,av92139816,2023-12-01T20:15:30.870Z,"87 km NNW of Karluk, Alaska",earthquake,0.61,0.4,0.234119603209411,8,reviewed,av,av
2023-12-01T01:34:38.170Z,60.0736666666667,-153.051666666667,3.77,-0.39,ml,5,271,,0.08,av,av92139796,2023-12-01T19:49:32.430Z,"67 km ENE of Pedro Bay, Alaska",earthquake,0.72,0.46,0.209964649995569,5,reviewed,av,av
2023-12-01T01:30:23.187Z,58.4944,-154.3755,4.8,1.4,ml,,,,0.4,ak,ak023fe1t632,2023-12-15T20:00:27.457Z,"98 km WNW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-01T01:26:35.816Z,60.3769,-152.5513,105.2,2.3,ml,,,,0.46,ak,ak023fe1sce3,2024-02-06T21:53:51.040Z,"60 km NW of Ninilchik, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2023-12-01T01:09:07.840Z,57.0979,-153.8094,27.4,2,ml,,,,0.44,ak,ak023fe1on34,2023-12-15T20:00:33.463Z,"27 km NE of Akhiok, Alaska",earthquake,,1.7,,,reviewed,ak,ak
2023-12-01T00:45:08.158Z,58.5051,-154.3565,4.9,1.1,ml,,,,0.27,ak,ak023fe1ax9p,2023-12-15T20:00:26.559Z,"98 km WNW of Aleneva, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2023-12-01T00:43:42.059Z,58.4938,-154.328,5.5,1.2,ml,,,,0.4,ak,ak023fe1akgu,2023-12-15T20:00:26.358Z,"96 km WNW of Aleneva, Alaska",earthquake,,0.3,,,reviewed,ak,ak
